gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
3090473472				CC_BY_NC_4_0	2021-04-23T09:25:33Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				4456621							individuals											PRESENT				Julia T Rayment, Shae Jones, Kris French. 2020. Seasonal patterns of fungal colonisation in Australian native plants of different ages.				Remark by Leho Tedersoo: in this study 30% reports conflict with predictions	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4741965				2017-05				2017	5													OCEANIA				AU													-34.6	150.8																																6971008										292208								Lepidosperma viscidum R.Br.								Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Lepidosperma	Lepidosperma			viscidum			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.953Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	2731189	2731189	6	7707728	196	1369	7708	2731128		2731189	Lepidosperma viscidum	Lepidosperma viscidum R.Br.	Lepidosperma viscidum R.Br.		DWC_ARCHIVE	2025-02-06T18:04:31.953Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.5_1	New South Wales	AUS.5.116_1	Shellharbour			NE
3090473471				CC_BY_NC_4_0	2021-04-23T09:25:33Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				4456622							individuals											PRESENT				Julia T Rayment, Shae Jones, Kris French. 2020. Seasonal patterns of fungal colonisation in Australian native plants of different ages.				Remark by Leho Tedersoo: in this study 30% reports conflict with predictions	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4741966				2017-08				2017	8													OCEANIA				AU													-34.6	150.8																																6971009										292208								Lepidosperma viscidum R.Br.								Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Lepidosperma	Lepidosperma			viscidum			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.953Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	2731189	2731189	6	7707728	196	1369	7708	2731128		2731189	Lepidosperma viscidum	Lepidosperma viscidum R.Br.	Lepidosperma viscidum R.Br.		DWC_ARCHIVE	2025-02-06T18:04:31.953Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.5_1	New South Wales	AUS.5.116_1	Shellharbour			NE
3090473470				CC_BY_NC_4_0	2021-04-23T09:25:31Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				4456616							individuals											PRESENT				Julia T Rayment, Shae Jones, Kris French. 2020. Seasonal patterns of fungal colonisation in Australian native plants of different ages.				Remark by Leho Tedersoo: probably incorrect, misleading report from ErM perspective (this group of Ericaceae family is ErM; in this study 30% reports conflict with predictions)	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4741960				2017-08				2017	8													OCEANIA				AU													-34.6	150.8																																6971003										4554								Epacris longiflora Cav.								Plantae	Tracheophyta	Magnoliopsida	Ericales		Ericaceae				Epacris	Epacris			longiflora			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.983Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	5642811	5642811	6	7707728	220	1353	2505	5428534		5642811	Epacris longiflora	Epacris longiflora Cav.	Epacris longiflora Cav.		DWC_ARCHIVE	2025-02-06T18:04:31.983Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.5_1	New South Wales	AUS.5.116_1	Shellharbour			NE
3090473469				CC_BY_NC_4_0	2021-04-23T09:25:31Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				4456614							individuals											PRESENT				Julia T Rayment, Shae Jones, Kris French. 2020. Seasonal patterns of fungal colonisation in Australian native plants of different ages.				Remark by Leho Tedersoo: in this study 30% reports conflict with predictions	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4741958				2017-12				2017	12													OCEANIA				AU													-34.6	150.8																																6971001										580808								Correa alba Andr.								Plantae	Tracheophyta	Magnoliopsida	Sapindales		Rutaceae				Correa	Correa			alba			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.983Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	7269234	7269234	6	7707728	220	933	2396	3232927		7269234	Correa alba	Correa alba Andr.	Correa alba Andr.		DWC_ARCHIVE	2025-02-06T18:04:31.983Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.5_1	New South Wales	AUS.5.116_1	Shellharbour			NE
3090473468				CC_BY_NC_4_0	2021-04-23T09:25:32Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				4456618							individuals											PRESENT				Julia T Rayment, Shae Jones, Kris French. 2020. Seasonal patterns of fungal colonisation in Australian native plants of different ages.				Remark by Leho Tedersoo: in this study 30% reports conflict with predictions	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4741962				2017-05				2017	5													OCEANIA				AU													-34.6	150.8																																6971005										288163								Ficinia nodosa (Rottb.) Goetgh., Muasya & D.A.Simpson								Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Ficinia	Ficinia			nodosa			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.982Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	2711622	2711622	6	7707728	196	1369	7708	2706962		2711622	Ficinia nodosa	Ficinia nodosa (Rottb.) Goetgh., Muasya & D.A.Simpson	Ficinia nodosa (Rottb.) Goetgh., Muasya & D.A.Simpson		DWC_ARCHIVE	2025-02-06T18:04:31.982Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.5_1	New South Wales	AUS.5.116_1	Shellharbour			NE
3090473467				CC_BY_NC_4_0	2021-04-23T09:25:32Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				4456619							individuals											PRESENT				Julia T Rayment, Shae Jones, Kris French. 2020. Seasonal patterns of fungal colonisation in Australian native plants of different ages.				Remark by Leho Tedersoo: in this study 30% reports conflict with predictions	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4741963				2017-08				2017	8													OCEANIA				AU													-34.6	150.8																																6971006										288163								Ficinia nodosa (Rottb.) Goetgh., Muasya & D.A.Simpson								Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Ficinia	Ficinia			nodosa			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.982Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	2711622	2711622	6	7707728	196	1369	7708	2706962		2711622	Ficinia nodosa	Ficinia nodosa (Rottb.) Goetgh., Muasya & D.A.Simpson	Ficinia nodosa (Rottb.) Goetgh., Muasya & D.A.Simpson		DWC_ARCHIVE	2025-02-06T18:04:31.982Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.5_1	New South Wales	AUS.5.116_1	Shellharbour			NE
3090473466				CC_BY_NC_4_0	2021-04-23T09:25:31Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				4456613							individuals											PRESENT				Julia T Rayment, Shae Jones, Kris French. 2020. Seasonal patterns of fungal colonisation in Australian native plants of different ages.				Remark by Leho Tedersoo: in this study 30% reports conflict with predictions	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4741957				2017-08				2017	8													OCEANIA				AU													-34.6	150.8																																6971000										580808								Correa alba Andr.								Plantae	Tracheophyta	Magnoliopsida	Sapindales		Rutaceae				Correa	Correa			alba			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.980Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	7269234	7269234	6	7707728	220	933	2396	3232927		7269234	Correa alba	Correa alba Andr.	Correa alba Andr.		DWC_ARCHIVE	2025-02-06T18:04:31.980Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.5_1	New South Wales	AUS.5.116_1	Shellharbour			NE
3090473465				CC_BY_NC_4_0	2021-04-23T09:25:31Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				4456612							individuals											PRESENT				Julia T Rayment, Shae Jones, Kris French. 2020. Seasonal patterns of fungal colonisation in Australian native plants of different ages.				Remark by Leho Tedersoo: in this study 30% reports conflict with predictions	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4741956				2017-05				2017	5													OCEANIA				AU													-34.6	150.8																																6970999										580808								Correa alba Andr.								Plantae	Tracheophyta	Magnoliopsida	Sapindales		Rutaceae				Correa	Correa			alba			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.980Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	7269234	7269234	6	7707728	220	933	2396	3232927		7269234	Correa alba	Correa alba Andr.	Correa alba Andr.		DWC_ARCHIVE	2025-02-06T18:04:31.980Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.5_1	New South Wales	AUS.5.116_1	Shellharbour			NE
3090473464				CC_BY_NC_4_0	2021-04-23T09:25:30Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				4456610							individuals											PRESENT				Julia T Rayment, Shae Jones, Kris French. 2020. Seasonal patterns of fungal colonisation in Australian native plants of different ages.				Remark by Leho Tedersoo: in this study 30% reports conflict with predictions	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4741954				2017-08				2017	8													OCEANIA				AU													-34.6	150.8																																6970997										289524								Caustis recurvata Spreng.								Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Caustis	Caustis			recurvata			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.980Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	2718184	2718184	6	7707728	196	1369	7708	2706744		2718184	Caustis recurvata	Caustis recurvata Spreng.	Caustis recurvata Spreng.		DWC_ARCHIVE	2025-02-06T18:04:31.980Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.5_1	New South Wales	AUS.5.116_1	Shellharbour			NE
3090473463				CC_BY_NC_4_0	2021-04-23T09:25:30Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				4456611							individuals											PRESENT				Julia T Rayment, Shae Jones, Kris French. 2020. Seasonal patterns of fungal colonisation in Australian native plants of different ages.				Remark by Leho Tedersoo: in this study 30% reports conflict with predictions	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4741955				2017-12				2017	12													OCEANIA				AU													-34.6	150.8																																6970998										289524								Caustis recurvata Spreng.								Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Caustis	Caustis			recurvata			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.980Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	2718184	2718184	6	7707728	196	1369	7708	2706744		2718184	Caustis recurvata	Caustis recurvata Spreng.	Caustis recurvata Spreng.		DWC_ARCHIVE	2025-02-06T18:04:31.980Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.5_1	New South Wales	AUS.5.116_1	Shellharbour			NE
3090473374				CC_BY_NC_4_0	2021-04-23T09:25:28Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				4456605							individuals											PRESENT				Julia T Rayment, Shae Jones, Kris French. 2020. Seasonal patterns of fungal colonisation in Australian native plants of different ages.				Remark by Leho Tedersoo: in this study 30% reports conflict with predictions	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4741949				2017-12				2017	12													OCEANIA				AU													-34.6	150.8																																6970992										762748								Sonchus megalocarpus (Hook.fil.) J.M.Black								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Sonchus	Sonchus			megalocarpus			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.979Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	3087200	3087200	6	7707728	220	414	3065	3105646		3087200	Sonchus megalocarpus	Sonchus megalocarpus (Hook.fil.) J.M.Black	Sonchus megalocarpus (Hook.fil.) J.M.Black		DWC_ARCHIVE	2025-02-06T18:04:31.979Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.5_1	New South Wales	AUS.5.116_1	Shellharbour			NE
3090473373				CC_BY_NC_4_0	2021-04-23T09:25:28Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				4456604							individuals											PRESENT				Julia T Rayment, Shae Jones, Kris French. 2020. Seasonal patterns of fungal colonisation in Australian native plants of different ages.				Remark by Leho Tedersoo: in this study 30% reports conflict with predictions	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4741948				2017-08				2017	8													OCEANIA				AU													-34.6	150.8																																6970991										762748								Sonchus megalocarpus (Hook.fil.) J.M.Black								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Sonchus	Sonchus			megalocarpus			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.980Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	3087200	3087200	6	7707728	220	414	3065	3105646		3087200	Sonchus megalocarpus	Sonchus megalocarpus (Hook.fil.) J.M.Black	Sonchus megalocarpus (Hook.fil.) J.M.Black		DWC_ARCHIVE	2025-02-06T18:04:31.980Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.5_1	New South Wales	AUS.5.116_1	Shellharbour			NE
3090473372				CC_BY_NC_4_0	2021-04-23T09:25:28Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				4456603							individuals											PRESENT				Julia T Rayment, Shae Jones, Kris French. 2020. Seasonal patterns of fungal colonisation in Australian native plants of different ages.				Remark by Leho Tedersoo: in this study 30% reports conflict with predictions	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4741947				2017-05				2017	5													OCEANIA				AU													-34.6	150.8																																6970990										762748								Sonchus megalocarpus (Hook.fil.) J.M.Black								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Sonchus	Sonchus			megalocarpus			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.979Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	3087200	3087200	6	7707728	220	414	3065	3105646		3087200	Sonchus megalocarpus	Sonchus megalocarpus (Hook.fil.) J.M.Black	Sonchus megalocarpus (Hook.fil.) J.M.Black		DWC_ARCHIVE	2025-02-06T18:04:31.979Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.5_1	New South Wales	AUS.5.116_1	Shellharbour			NE
3090473371				CC_BY_NC_4_0	2021-04-23T09:25:29Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				4456606							individuals											PRESENT				Julia T Rayment, Shae Jones, Kris French. 2020. Seasonal patterns of fungal colonisation in Australian native plants of different ages.				Remark by Leho Tedersoo: probably incorrect (this genus is NM; in this study 30% reports conflict with predictions)	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4741950				2017-05				2017	5													OCEANIA				AU													-34.6	150.8																																6970993										398903								Carpobrotus glaucescens (Haw.) Schwantes								Plantae	Tracheophyta	Magnoliopsida	Caryophyllales		Aizoaceae				Carpobrotus	Carpobrotus			glaucescens			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.977Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	3703453	3703453	6	7707728	220	422	6752	3084841		3703453	Carpobrotus glaucescens	Carpobrotus glaucescens (Haw.) Schwantes	Carpobrotus glaucescens (Haw.) Schwant.		DWC_ARCHIVE	2025-02-06T18:04:31.977Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.5_1	New South Wales	AUS.5.116_1	Shellharbour			NE
3090473370				CC_BY_NC_4_0	2021-04-23T09:25:29Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				4456607							individuals											PRESENT				Julia T Rayment, Shae Jones, Kris French. 2020. Seasonal patterns of fungal colonisation in Australian native plants of different ages.				Remark by Leho Tedersoo: probably incorrect (this genus is NM; in this study 30% reports conflict with predictions)	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4741951				2017-08				2017	8													OCEANIA				AU													-34.6	150.8																																6970994										398903								Carpobrotus glaucescens (Haw.) Schwantes								Plantae	Tracheophyta	Magnoliopsida	Caryophyllales		Aizoaceae				Carpobrotus	Carpobrotus			glaucescens			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.975Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	3703453	3703453	6	7707728	220	422	6752	3084841		3703453	Carpobrotus glaucescens	Carpobrotus glaucescens (Haw.) Schwantes	Carpobrotus glaucescens (Haw.) Schwant.		DWC_ARCHIVE	2025-02-06T18:04:31.975Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.5_1	New South Wales	AUS.5.116_1	Shellharbour			NE
3090473369				CC_BY_NC_4_0	2021-04-23T09:25:30Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				4456608							individuals											PRESENT				Julia T Rayment, Shae Jones, Kris French. 2020. Seasonal patterns of fungal colonisation in Australian native plants of different ages.				Remark by Leho Tedersoo: probably incorrect (this genus is NM; in this study 30% reports conflict with predictions)	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4741952				2017-12				2017	12													OCEANIA				AU													-34.6	150.8																																6970995										398903								Carpobrotus glaucescens (Haw.) Schwantes								Plantae	Tracheophyta	Magnoliopsida	Caryophyllales		Aizoaceae				Carpobrotus	Carpobrotus			glaucescens			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.975Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	3703453	3703453	6	7707728	220	422	6752	3084841		3703453	Carpobrotus glaucescens	Carpobrotus glaucescens (Haw.) Schwantes	Carpobrotus glaucescens (Haw.) Schwant.		DWC_ARCHIVE	2025-02-06T18:04:31.975Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.5_1	New South Wales	AUS.5.116_1	Shellharbour			NE
3090473368				CC_BY_NC_4_0	2021-04-23T09:25:30Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				4456609							individuals											PRESENT				Julia T Rayment, Shae Jones, Kris French. 2020. Seasonal patterns of fungal colonisation in Australian native plants of different ages.				Remark by Leho Tedersoo: in this study 30% reports conflict with predictions	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4741953				2017-05				2017	5													OCEANIA				AU													-34.6	150.8																																6970996										289524								Caustis recurvata Spreng.								Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Caustis	Caustis			recurvata			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.976Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	2718184	2718184	6	7707728	196	1369	7708	2706744		2718184	Caustis recurvata	Caustis recurvata Spreng.	Caustis recurvata Spreng.		DWC_ARCHIVE	2025-02-06T18:04:31.976Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.5_1	New South Wales	AUS.5.116_1	Shellharbour			NE
